hyperparameters,ntree,accuracy,f1_0,f1_1
minimal_size_for_split=2,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=2,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=10,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=2,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=5,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=5,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=2,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=5,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=10,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=2,10,0.9028871391076115,0.8861538461538462,0.9153318077803204
minimal_size_for_split=5,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=20,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,10,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=10,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=10,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=5,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=20,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=2,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=2,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=10,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=10,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=5,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=2,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=2,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=5,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=5,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=10,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=2,10,0.926509186351706,0.9151515151515152,0.9351851851851852
minimal_size_for_split=5,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=10,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=10,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=20,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=2,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=5,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=2,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=10,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=10,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=5,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=2,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=5,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=2,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=5,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=10,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=2,10,0.9291338582677166,0.9179331306990881,0.9376443418013857
minimal_size_for_split=5,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=10,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=10,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=20,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=2,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=5,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=2,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=10,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=10,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=5,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=2,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=2,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=5,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=5,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=10,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=2,10,0.916010498687664,0.9053254437869822,0.9245283018867925
minimal_size_for_split=5,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=10,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=10,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=20,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=2,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=5,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=2,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=10,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=10,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=5,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=2,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=2,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=5,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=5,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=10,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=2,10,0.9133858267716536,0.8978328173374613,0.9248291571753986
minimal_size_for_split=5,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=10,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=20,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=10,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=2,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=5,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=10,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=2,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=10,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=5,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=2,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=2,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=5,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=5,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=2,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=10,10,0.9212598425196851,0.9107142857142857,0.9295774647887324
minimal_size_for_split=5,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=10,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=20,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=2,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=5,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=10,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=10,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=2,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=2,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=2,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=5,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=5,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=2,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=10,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=5,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=10,20,0.94750656167979,0.9363057324840764,0.9553571428571429
minimal_size_for_split=5,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=10,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=2,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=2,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=20,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=10,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=5,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=2,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=2,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=10,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=2,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=5,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=10,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=5,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=5,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=10,20,0.9133858267716536,0.9020771513353115,0.9223529411764706
minimal_size_for_split=10,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=2,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=20,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=5,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=10,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=2,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=2,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=2,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=5,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=10,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=5,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=2,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=5,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=5,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=10,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=10,20,0.9212598425196851,0.9090909090909091,0.9305555555555556
minimal_size_for_split=10,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=2,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=10,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=20,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=2,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=5,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=5,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=5,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=10,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=5,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=10,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=2,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=10,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=5,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=10,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=10,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,20,0.9186351706036745,0.9063444108761329,0.9280742459396751
minimal_size_for_split=5,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=20,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=2,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=10,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=5,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.9291338582677166,0.9174311926605505,0.9379310344827586
minimal_size_for_split=5,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=5,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=5,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=20,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=10,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=10,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=10,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=10,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=5,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=10,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=5,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=2,20,0.926509186351706,0.9161676646706587,0.9345794392523364
minimal_size_for_split=2,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=5,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=10,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=10,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=5,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=20,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=5,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=10,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=2,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=2,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=2,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=10,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=5,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=10,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=5,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=2,20,0.9186351706036745,0.9009584664536742,0.9309576837416481
minimal_size_for_split=10,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=2,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=5,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=20,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=10,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=5,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=10,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=2,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=2,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=2,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=10,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=5,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=10,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=5,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=10,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=5,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=2,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=5,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=2,20,0.9343832020997376,0.9240121580547113,0.9422632794457275
minimal_size_for_split=20,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=10,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=10,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=5,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=2,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=2,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=2,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=10,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=10,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=2,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=10,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=2,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=10,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9156626506024096,0.9348837209302325
minimal_size_for_split=20,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=10,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=2,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=2,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=2,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=2,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=5,20,0.926509186351706,0.9141104294478528,0.9357798165137615
minimal_size_for_split=10,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=10,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=10,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=10,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=5,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=5,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=2,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=10,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=20,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=5,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=2,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=2,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=5,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=2,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=5,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=2,50,0.9212598425196851,0.9112426035502958,0.9292452830188679
minimal_size_for_split=10,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=10,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=10,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=5,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=10,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=5,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=2,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=20,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=10,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=5,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=2,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=2,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=5,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=2,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=5,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=2,50,0.9396325459317585,0.9296636085626911,0.9471264367816092
minimal_size_for_split=10,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=10,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=10,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=5,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=10,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=5,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=20,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=5,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=10,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=2,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=2,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=5,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=2,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=2,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=5,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=2,50,0.937007874015748,0.9263803680981595,0.944954128440367
minimal_size_for_split=10,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=10,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=10,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=5,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=5,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=10,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=20,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=10,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=5,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=2,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=5,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=2,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=2,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=2,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=5,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=2,50,0.9186351706036745,0.9022082018927445,0.9303370786516854
minimal_size_for_split=10,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=10,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=10,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=5,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=20,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=10,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=5,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=10,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=2,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=2,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=5,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=5,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
minimal_size_for_split=2,50,0.9186351706036745,0.9051987767584098,0.9287356321839081
