k,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
38,0.9666666666666667,1.0,0.918918918918919,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,0.9142857142857143,0.9411764705882353
38,0.9611111111111111,1.0,0.918918918918919,0.9444444444444444,0.9714285714285714,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8823529411764706,1.0
38,0.9777777777777777,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9411764705882353,0.9411764705882353
38,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
38,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
38,0.9553072625698324,1.0,0.8947368421052632,0.9142857142857143,0.9743589743589743,1.0,0.9714285714285714,0.972972972972973,0.972972972972973,0.9032258064516129,0.9411764705882353
38,0.9664804469273743,1.0,0.95,0.9696969696969697,0.972972972972973,1.0,0.9714285714285714,1.0,0.9473684210526315,0.9090909090909091,0.9444444444444444
38,0.9497206703910615,1.0,1.0,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9142857142857143,0.8484848484848485
39,0.9611111111111111,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9714285714285714,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9142857142857143
39,0.9777777777777777,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
39,0.9666666666666667,1.0,0.918918918918919,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,0.9142857142857143,0.9411764705882353
39,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
39,0.9777777777777777,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9411764705882353,0.9411764705882353
39,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
39,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
39,0.9441340782122905,1.0,0.8333333333333334,0.8888888888888888,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
39,0.9664804469273743,1.0,0.95,0.9696969696969697,0.972972972972973,1.0,0.9714285714285714,1.0,0.9473684210526315,0.9090909090909091,0.9444444444444444
39,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9,0.9142857142857143,0.8484848484848485
40,0.9666666666666667,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,1.0,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9411764705882353
40,0.9777777777777777,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
40,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
40,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
40,0.9777777777777777,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9411764705882353,0.9411764705882353
40,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
40,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
40,0.9497206703910615,1.0,0.8648648648648649,0.8888888888888888,0.9743589743589743,1.0,0.9714285714285714,0.972972972972973,0.972972972972973,0.9032258064516129,0.9411764705882353
40,0.9553072625698324,1.0,0.95,0.9375,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
40,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
41,0.9555555555555556,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9714285714285714,0.972972972972973,0.9,0.9411764705882353,0.8823529411764706
41,0.9777777777777777,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
41,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
41,0.9555555555555556,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,1.0
41,0.9777777777777777,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9411764705882353,0.9411764705882353
41,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
41,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
41,0.9441340782122905,1.0,0.8333333333333334,0.8888888888888888,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
41,0.9553072625698324,1.0,0.95,0.9375,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
41,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
42,0.9555555555555556,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.972972972972973,0.972972972972973,0.9,0.9090909090909091,0.9090909090909091
42,0.9777777777777777,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
42,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
42,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
42,0.9777777777777777,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9411764705882353,0.9411764705882353
42,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
42,0.9722222222222222,1.0,0.972972972972973,0.9714285714285714,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9444444444444444
42,0.9441340782122905,1.0,0.8333333333333334,0.8888888888888888,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
42,0.9553072625698324,1.0,0.95,0.9375,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
42,0.9497206703910615,1.0,1.0,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9142857142857143,0.8484848484848485
43,0.95,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
43,0.9777777777777777,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
43,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
43,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
43,0.9722222222222222,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9090909090909091,0.9411764705882353
43,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
43,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
43,0.9497206703910615,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9714285714285714
43,0.9553072625698324,1.0,0.95,0.9375,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
43,0.9553072625698324,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9142857142857143,0.875
44,0.9555555555555556,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.972972972972973,0.972972972972973,0.9,0.9090909090909091,0.9090909090909091
44,0.9777777777777777,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
44,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
44,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
44,0.9722222222222222,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9090909090909091,0.9411764705882353
44,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
44,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
44,0.9497206703910615,1.0,0.8648648648648649,0.8888888888888888,0.9743589743589743,1.0,0.9714285714285714,0.972972972972973,0.972972972972973,0.9032258064516129,0.9411764705882353
44,0.9553072625698324,1.0,0.9230769230769231,0.9411764705882353,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.9090909090909091,0.9142857142857143
44,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9,0.9142857142857143,0.8484848484848485
45,0.95,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
45,0.9833333333333333,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.95,1.0,1.0,0.9696969696969697,0.9714285714285714
45,0.95,1.0,0.918918918918919,0.9444444444444444,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9411764705882353
45,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
45,0.9722222222222222,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9090909090909091,0.9411764705882353
45,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
45,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
45,0.9441340782122905,1.0,0.8333333333333334,0.9142857142857143,0.95,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
45,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
45,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9,0.9142857142857143,0.8484848484848485
46,0.95,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
46,0.9833333333333333,1.0,0.972972972972973,1.0,0.9714285714285714,1.0,0.95,1.0,1.0,0.9696969696969697,0.9714285714285714
46,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
46,0.9611111111111111,1.0,0.918918918918919,0.9411764705882353,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
46,0.9722222222222222,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973,0.9090909090909091,0.9411764705882353
46,0.9555555555555556,0.972972972972973,0.9473684210526315,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8333333333333334,0.972972972972973
46,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
46,0.9385474860335196,1.0,0.8,0.8648648648648649,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
46,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
46,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9,0.9142857142857143,0.8484848484848485
47,0.95,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
47,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
47,0.9555555555555556,1.0,0.918918918918919,0.9444444444444444,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
47,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
47,0.9666666666666667,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9142857142857143
47,0.9555555555555556,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.972972972972973
47,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
47,0.9329608938547486,1.0,0.7647058823529411,0.8421052631578947,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
47,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
47,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9,0.9142857142857143,0.8484848484848485
48,0.9444444444444444,0.9714285714285714,1.0,1.0,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8484848484848485
48,0.9777777777777777,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
48,0.95,1.0,0.918918918918919,0.9444444444444444,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9411764705882353
48,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
48,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
48,0.9555555555555556,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.972972972972973
48,0.9777777777777777,1.0,0.972972972972973,1.0,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9714285714285714,0.9444444444444444
48,0.9273743016759777,1.0,0.7428571428571429,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
48,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
48,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
49,0.9444444444444444,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
49,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
49,0.95,1.0,0.8888888888888888,0.918918918918919,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
49,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
49,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
49,0.9555555555555556,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.972972972972973
49,0.9722222222222222,1.0,0.972972972972973,0.9714285714285714,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9444444444444444
49,0.9329608938547486,1.0,0.7647058823529411,0.8421052631578947,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
49,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
49,0.9497206703910615,1.0,1.0,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.9142857142857143,0.8484848484848485
50,0.95,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
50,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
50,0.95,1.0,0.8888888888888888,0.918918918918919,0.9142857142857143,0.9714285714285714,1.0,1.0,1.0,0.8648648648648649,0.9411764705882353
50,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
50,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
50,0.9555555555555556,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.972972972972973
50,0.9666666666666667,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9444444444444444
50,0.9329608938547486,1.0,0.7647058823529411,0.8421052631578947,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
50,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
50,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
51,0.95,0.9714285714285714,1.0,1.0,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
51,0.9777777777777777,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
51,0.9444444444444444,1.0,0.8888888888888888,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9411764705882353
51,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
51,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
51,0.9555555555555556,0.972972972972973,0.9230769230769231,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.972972972972973
51,0.9666666666666667,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9444444444444444
51,0.9329608938547486,1.0,0.7647058823529411,0.8421052631578947,0.9743589743589743,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
51,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
51,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
52,0.9444444444444444,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
52,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
52,0.9444444444444444,1.0,0.8888888888888888,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9411764705882353
52,0.95,1.0,0.8947368421052632,0.9411764705882353,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9444444444444444,0.8235294117647058,0.9714285714285714
52,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
52,0.95,0.972972972972973,0.9,0.9411764705882353,0.9714285714285714,1.0,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.9444444444444444
52,0.9666666666666667,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9444444444444444
52,0.9329608938547486,1.0,0.7647058823529411,0.8648648648648649,0.95,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
52,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
52,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
53,0.9444444444444444,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
53,0.9722222222222222,1.0,0.9473684210526315,1.0,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
53,0.9444444444444444,1.0,0.8888888888888888,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9411764705882353
53,0.95,1.0,0.8648648648648649,0.9142857142857143,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9714285714285714,0.8571428571428571,0.9714285714285714
53,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
53,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
53,0.9722222222222222,1.0,0.972972972972973,0.9714285714285714,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.9444444444444444,0.9444444444444444
53,0.9329608938547486,1.0,0.7647058823529411,0.8648648648648649,0.95,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
53,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
53,0.9497206703910615,1.0,1.0,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.875
54,0.9388888888888889,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9411764705882353,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8823529411764706
54,0.9722222222222222,1.0,0.918918918918919,0.972972972972973,0.9714285714285714,1.0,0.95,0.9714285714285714,1.0,0.9696969696969697,0.9714285714285714
54,0.9388888888888889,1.0,0.8571428571428571,0.918918918918919,0.8823529411764706,0.9714285714285714,1.0,1.0,0.972972972972973,0.8648648648648649,0.9142857142857143
54,0.95,1.0,0.8648648648648649,0.9142857142857143,1.0,0.9444444444444444,1.0,0.9743589743589743,0.9714285714285714,0.8571428571428571,0.9714285714285714
54,0.9611111111111111,0.972972972972973,0.9230769230769231,1.0,1.0,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
54,0.9388888888888889,0.9473684210526315,0.9,0.9411764705882353,0.9714285714285714,0.972972972972973,0.9444444444444444,0.9714285714285714,1.0,0.8571428571428571,0.8823529411764706
54,0.9611111111111111,1.0,0.9473684210526315,0.9411764705882353,1.0,0.972972972972973,0.9411764705882353,1.0,0.972972972972973,0.918918918918919,0.9142857142857143
54,0.9329608938547486,1.0,0.7647058823529411,0.8648648648648649,0.95,1.0,0.9714285714285714,0.9473684210526315,0.972972972972973,0.9032258064516129,0.9411764705882353
54,0.9497206703910615,1.0,0.9230769230769231,0.9090909090909091,0.972972972972973,1.0,0.9444444444444444,1.0,0.9473684210526315,0.8823529411764706,0.9142857142857143
54,0.9441340782122905,1.0,1.0,0.9411764705882353,0.918918918918919,0.9411764705882353,0.972972972972973,1.0,0.9230769230769231,0.8888888888888888,0.8484848484848485
55,0.9333333333333333,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9444444444444444,0.972972972972973,0.9,0.9090909090909091,0.8484848484848485
